elapsed_time_sec,ss1,ss2,ss3,ss4
28.620064,0.24928655,0.34727296,0.38357475,0.34688762
28.630062,0.2481112,0.34654945,0.38247362,0.34655958
28.640072,0.24839252,0.34646156,0.3825927,0.34669057
28.650078,0.24806611,0.34676647,0.3828512,0.34609798
28.660067,0.24868278,0.34653568,0.3837167,0.34639233
28.670063,0.24862352,0.3465256,0.38344324,0.34638724
28.680061,0.24831426,0.3465044,0.38440672,0.34600267
28.690063,0.2488452,0.34600282,0.3831559,0.34647122
28.700062,0.24807963,0.34437078,0.38280675,0.34518737
28.710085,0.2485078,0.34686095,0.383716,0.34595788
28.720068,0.24862398,0.34611398,0.3841083,0.34627235
28.730064,0.24838634,0.3466224,0.38413304,0.34665367
28.740063,0.24881625,0.34673604,0.38478,0.3459013
28.75009,0.24296483,0.34731248,0.38494155,0.3468002
28.760069,0.24798784,0.34644935,0.38452694,0.346605
28.770061,0.24895947,0.34606582,0.385474,0.34623435
28.780062,0.24906702,0.3465191,0.38400373,0.34596416
28.790062,0.24913077,0.34698975,0.3850694,0.3470198
28.800062,0.24885732,0.3458941,0.38510084,0.34661183
28.810062,0.2479969,0.34612787,0.3856193,0.34670717
28.820063,0.24826986,0.34620538,0.38611475,0.34595284
28.830061,0.24869396,0.34608087,0.38509363,0.3461695
28.840063,0.24870983,0.3464121,0.38607022,0.34640938
28.850061,0.2487367,0.34685087,0.38661453,0.3465582
28.860064,0.24902806,0.34686565,0.38707617,0.34594598
28.870064,0.24826275,0.34567764,0.38628483,0.34643212
28.880062,0.2493111,0.3470303,0.38634422,0.3462516
28.890062,0.24868673,0.34622058,0.38638192,0.34551024
28.90006,0.24846466,0.3466901,0.3876382,0.3457733
28.910063,0.24896312,0.34521678,0.38754642,0.34622884
28.920063,0.24863407,0.34659946,0.387187,0.3464397
28.930063,0.24811791,0.34574097,0.38747144,0.34613127
28.940063,0.2493923,0.34643063,0.38797292,0.34682
28.950062,0.24892527,0.3461594,0.3875543,0.34649307
28.960062,0.24799392,0.34623486,0.38790897,0.34620845
28.97006,0.24860938,0.34659147,0.3886452,0.34571415
28.980062,0.24878944,0.34558618,0.3889748,0.3461965
28.990063,0.24824765,0.34573317,0.3879685,0.34633183
29.000065,0.24821748,0.3451331,0.38826638,0.34623206
29.010063,0.2483773,0.3451608,0.38882586,0.3461841
29.020061,0.2482732,0.34541598,0.38873523,0.34664518
29.030064,0.248365,0.3465511,0.38937896,0.3468126
29.040062,0.24845546,0.34578326,0.38899282,0.34599197
29.050064,0.24874842,0.34629226,0.39010668,0.34644565
29.060062,0.24877866,0.3458663,0.38980722,0.3466605
29.070063,0.24977686,0.34639445,0.39053413,0.34649995
29.080063,0.24827856,0.3452271,0.3899976,0.34633297
29.090061,0.24853168,0.34593186,0.39046293,0.34597147
29.100063,0.24904484,0.3453627,0.3907068,0.3466105
29.110064,0.2484558,0.3460404,0.3895885,0.34675068
29.120062,0.24824722,0.34451714,0.39058092,0.34609994
29.130062,0.24860008,0.34521735,0.39069098,0.3460627
29.140062,0.24726085,0.34456903,0.39031866,0.3461513
29.150063,0.24702877,0.3442694,0.39047107,0.34602776
29.160063,0.24735692,0.3444026,0.39062852,0.3461522
29.170061,0.24701917,0.34543496,0.39131773,0.34624076
29.180061,0.24732824,0.34484652,0.39157426,0.34590843
29.190063,0.24732192,0.3442059,0.39103597,0.34614637
29.200062,0.24792324,0.344587,0.39200452,0.3462428
29.210064,0.24732365,0.34461802,0.39211994,0.34560725
29.220064,0.24875718,0.3469082,0.39238417,0.3463549
29.230062,0.2482292,0.3451436,0.3928023,0.34665897
29.240063,0.24847378,0.34571284,0.39325458,0.34665003
29.25007,0.24804014,0.34088138,0.39239842,0.3465002
29.260069,0.24929667,0.3461742,0.39329937,0.34694755
29.270061,0.24892287,0.34522197,0.39349297,0.3469822
